Movie Name,Director,text,Movie Rating
The Bourne Identity,dougliman,"['dougliman', 'action', 'mystery', 'thriller', 'man', 'picked', 'fishing', 'boat', 'bulletriddled', 'suffering', 'amnesia', 'racing', 'elude', 'assassin', 'attempting', 'regain', 'memory']",7.8
The Untouchables,briandepalma,"['briandepalma', 'crime', 'drama', 'thriller', 'prohibition', 'treasury', 'agent', 'eliot', 'ness', 'set', 'stop', 'ruthless', 'chicago', 'gangster', 'al', 'capone', 'assembles', 'small', 'incorruptible', 'team', 'help']",7.8
Misery,robreiner,"['robreiner', 'drama', 'thriller', 'famous', 'author', 'rescued', 'car', 'crash', 'fan', 'novel', 'come', 'realize', 'care', 'receiving', 'beginning', 'nightmare', 'captivity', 'abuse']",7.8
Mary Poppins,robertstevenson,"['robertstevenson', 'comedy', 'family', 'fantasy', 'turn', 'century', 'london', 'magical', 'nanny', 'employ', 'music', 'adventure', 'help', 'two', 'neglected', 'child', 'become', 'closer', 'father']",7.8
Moonrise Kingdom,wesanderson,"['wesanderson', 'comedy', 'drama', 'family', 'pair', 'young', 'lover', 'flee', 'new', 'england', 'town', 'cause', 'local', 'search', 'party', 'fan', 'find']",7.8
The Hobbit: The Desolation of Smaug,peterjackson,"['peterjackson', 'adventure', 'drama', 'fantasy', 'dwarf', 'along', 'bilbo', 'baggins', 'gandalf', 'grey', 'continue', 'quest', 'reclaim', 'erebor', 'homeland', 'smaug', 'bilbo', 'baggins', 'possession', 'mysterious', 'magical', 'ring']",7.8
Captain America: Civil War,anthonyrusso joerusso,"['anthonyrusso', 'joerusso', 'action', 'scifi', 'political', 'involvement', 'avenger', 'affair', 'cause', 'rift', 'captain', 'america', 'iron', 'man']",7.8
Boyz n the Hood,johnsingleton,"['johnsingleton', 'crime', 'drama', 'follows', 'life', 'three', 'young', 'male', 'living', 'crenshaw', 'ghetto', 'los', 'angeles', 'dissecting', 'question', 'race', 'relationship', 'violence', 'future', 'prospect']",7.8
I Saw the Devil,jee-woonkim,"['jeewoonkim', 'action', 'crime', 'thriller', 'secret', 'agent', 'exacts', 'revenge', 'serial', 'killer', 'series', 'capture', 'release']",7.8
The Fugitive,andrewdavis,"['andrewdavis', 'action', 'crime', 'drama', 'dr', 'richard', 'kimble', 'unjustly', 'accused', 'murdering', 'wife', 'must', 'find', 'real', 'killer', 'target', 'nationwide', 'manhunt', 'led', 'seasoned', 'u', 'marshal']",7.8
Skyfall,sammendes,"['sammendes', 'action', 'adventure', 'thriller', 'james', 'bond', 'loyalty', 'tested', 'past', 'come', 'back', 'haunt', 'mi6', 'come', 'attack', '007', 'must', 'track', 'destroy', 'threat', 'matter', 'personal', 'cost']",7.8
The Sandlot,davidmickeyevans,"['davidmickeyevans', 'comedy', 'drama', 'family', 'summer', '1962', 'new', 'kid', 'town', 'taken', 'wing', 'young', 'baseball', 'prodigy', 'rowdy', 'team', 'resulting', 'many', 'adventure']",7.8
Cast Away,robertzemeckis,"['robertzemeckis', 'adventure', 'drama', 'romance', 'fedex', 'executive', 'undergoes', 'physical', 'emotional', 'transformation', 'crash', 'landing', 'deserted', 'island']",7.8
The Curious Case of Benjamin Button,davidfincher,"['davidfincher', 'drama', 'fantasy', 'romance', 'tell', 'story', 'benjamin', 'button', 'man', 'start', 'aging', 'backwards', 'consequence']",7.8
Back to the Future Part II,robertzemeckis,"['robertzemeckis', 'adventure', 'comedy', 'scifi', 'visiting', '2015', 'marty', 'mcfly', 'must', 'repeat', 'visit', '1955', 'prevent', 'disastrous', 'change', '1985without', 'interfering', 'first', 'trip']",7.8
Freaks,todbrowning,"['todbrowning', 'drama', 'horror', 'circus', 'beautiful', 'trapeze', 'artist', 'agrees', 'marry', 'leader', 'sideshow', 'performer', 'deformed', 'friend', 'discover', 'marrying', 'inheritance']",7.8
Moon,duncanjones,"['duncanjones', 'drama', 'mystery', 'scifi', 'astronaut', 'sam', 'bell', 'quintessentially', 'personal', 'encounter', 'toward', 'end', 'threeyear', 'stint', 'moon', 'working', 'alongside', 'computer', 'gerty', 'sends', 'back', 'earth', 'parcel', 'resource', 'helped', 'diminish', 'planet', 'power', 'problem']",7.8
Mississippi Burning,alanparker,"['alanparker', 'crime', 'drama', 'mystery', 'two', 'fbi', 'agent', 'wildly', 'different', 'style', 'arrive', 'mississippi', 'investigate', 'disappearance', 'civil', 'right', 'activist']",7.8
Close,lukasdhont,"['lukasdhont', 'drama', 'intense', 'friendship', 'two', 'thirteenyear', 'old', 'boy', 'leo', 'remi', 'suddenly', 'get', 'disrupted', 'struggling', 'understand', 'happened', 'léo', 'approach', 'sophie', 'rémis', 'mother', 'close', 'film', 'friendship', 'responsibility']",7.8
Captain Fantastic,mattross,"['mattross', 'comedy', 'drama', 'forest', 'pacific', 'northwest', 'father', 'devoted', 'raising', 'six', 'kid', 'rigorous', 'physical', 'intellectual', 'education', 'forced', 'leave', 'paradise', 'enter', 'world', 'challenging', 'idea', 'mean', 'parent']",7.8
Big Hero 6,donhall chriswilliams,"['donhall', 'chriswilliams', 'animation', 'action', 'adventure', 'special', 'bond', 'develops', 'plussized', 'inflatable', 'robot', 'baymax', 'prodigy', 'hiro', 'hamada', 'together', 'team', 'group', 'friend', 'form', 'band', 'hightech', 'hero']",7.8
Captain Phillips,paulgreengrass,"['paulgreengrass', 'action', 'biography', 'crime', 'true', 'story', 'captain', 'richard', 'phillips', '2009', 'hijacking', 'somali', 'pirate', 'usflagged', 'mv', 'maersk', 'alabama', 'first', 'american', 'cargo', 'ship', 'hijacked', 'two', 'hundred', 'year']",7.8
The Fall,tarsemsingh,"['tarsemsingh', 'adventure', 'drama', 'fantasy', 'hospital', 'outskirt', '1920s', 'los', 'angeles', 'injured', 'stuntman', 'begin', 'tell', 'fellow', 'patient', 'little', 'girl', 'broken', 'arm', 'fantastic', 'story', 'five', 'mythical', 'hero', 'thanks', 'fractured', 'state', 'mind', 'vivid', 'imagination', 'line', 'fiction', 'reality', 'blur', 'tale', 'advance']",7.8
The Holy Mountain,alejandrojodorowsky,"['alejandrojodorowsky', 'adventure', 'drama', 'fantasy', 'corrupt', 'greedfueled', 'world', 'powerful', 'alchemist', 'lead', 'messianic', 'character', 'seven', 'materialistic', 'figure', 'holy', 'mountain', 'hope', 'achieve', 'enlightenment']",7.8
Jujutsu Kaisen 0,seong-hupark,"['seonghupark', 'animation', 'action', 'fantasy', 'yuta', 'okkotsu', 'high', 'schooler', 'gain', 'control', 'extremely', 'powerful', 'cursed', 'spirit', 'get', 'enrolled', 'tokyo', 'prefectural', 'jujutsu', 'high', 'school', 'jujutsu', 'sorcerer', 'help', 'control', 'power', 'keep', 'eye']",7.8
Captain America: The Winter Soldier,anthonyrusso joerusso,"['anthonyrusso', 'joerusso', 'action', 'adventure', 'scifi', 'steve', 'rogers', 'struggle', 'embrace', 'role', 'modern', 'world', 'team', 'fellow', 'avenger', 'shield', 'agent', 'black', 'widow', 'battle', 'new', 'threat', 'history', 'assassin', 'known', 'winter', 'soldier']",7.8
Let the Right One In,tomasalfredson,"['tomasalfredson', 'drama', 'fantasy', 'horror', 'oskar', 'overlooked', 'bullied', 'boy', 'find', 'love', 'revenge', 'eli', 'beautiful', 'peculiar', 'girl']",7.8
A Night at the Opera,samwood edmundgoulding,"['samwood', 'edmundgoulding', 'comedy', 'music', 'musical', 'sly', 'business', 'manager', 'wacky', 'friend', 'two', 'opera', 'singer', 'italy', 'help', 'achieve', 'success', 'america', 'humiliating', 'stuffy', 'snobbish', 'enemy']",7.8
The Best Offer,giuseppetornatore,"['giuseppetornatore', 'crime', 'drama', 'mystery', 'lonely', 'art', 'expert', 'working', 'mysterious', 'reclusive', 'heiress', 'find', 'art', 'worth', 'examining']",7.8
Night of the Living Dead,georgea.romero,"['georgearomero', 'horror', 'thriller', 'ragtag', 'group', 'survivor', 'barricade', 'old', 'farmhouse', 'remain', 'safe', 'horde', 'flesheating', 'ghoul', 'ravaging', 'northeast', 'portion', 'united', 'state']",7.8
Midnight Cowboy,johnschlesinger,"['johnschlesinger', 'drama', 'naive', 'hustler', 'travel', 'texas', 'new', 'york', 'city', 'seek', 'personal', 'fortune', 'finding', 'new', 'friend', 'process']",7.8
Walk the Line,jamesmangold,"['jamesmangold', 'biography', 'drama', 'music', 'chronicle', 'country', 'music', 'legend', 'johnny', 'cash', 'life', 'early', 'day', 'arkansas', 'cotton', 'farm', 'rise', 'fame', 'sun', 'record', 'memphis', 'recorded', 'alongside', 'elvis', 'presley', 'jerry', 'lee', 'lewis', 'carl', 'perkins']",7.8
Serenity,josswhedon,"['josswhedon', 'action', 'adventure', 'scifi', 'crew', 'ship', 'serenity', 'try', 'evade', 'assassin', 'sent', 'recapture', 'telepath', 'river']",7.8
The Man from Earth,richardschenkman,"['richardschenkman', 'drama', 'fantasy', 'mystery', 'impromptu', 'goodbye', 'party', 'professor', 'john', 'oldman', 'becomes', 'mysterious', 'interrogation', 'retiring', 'scholar', 'reveals', 'colleague', 'longer', 'stranger', 'past', 'imagine']",7.8
October Sky,joejohnston,"['joejohnston', 'biography', 'drama', 'family', 'true', 'story', 'homer', 'hickam', 'coal', 'miner', 'son', 'inspired', 'first', 'sputnik', 'launch', 'take', 'rocketry', 'father', 'wish']",7.8
The Fighter,davido.russell,"['davidorussell', 'action', 'biography', 'drama', 'based', 'story', 'micky', 'ward', 'fledgling', 'boxer', 'try', 'escape', 'shadow', 'famous', 'troubled', 'older', 'boxing', 'brother', 'get', 'shot', 'greatness']",7.8
Awakenings,pennymarshall,"['pennymarshall', 'biography', 'drama', 'victim', 'encephalitis', 'epidemic', 'many', 'year', 'ago', 'catatonic', 'ever', 'since', 'new', 'drug', 'offer', 'prospect', 'reviving']",7.8
The Searchers,johnford,"['johnford', 'adventure', 'drama', 'western', 'american', 'civil', 'war', 'veteran', 'embarks', 'yearslong', 'journey', 'rescue', 'niece', 'comanche', 'rest', 'brother', 'family', 'massacred', 'raid', 'texas', 'farm']",7.8
Frankenstein,jameswhale,"['jameswhale', 'drama', 'horror', 'scifi', 'dr', 'henry', 'frankenstein', 'obsessed', 'assembling', 'living', 'part', 'several', 'exhumed', 'corps']",7.8
The Insider,michaelmann,"['michaelmann', 'biography', 'drama', 'thriller', 'research', 'chemist', 'come', 'personal', 'professional', 'attack', 'decides', 'appear', '60', 'minute', 'exposé', 'big', 'tobacco']",7.8
The King of Comedy,martinscorsese,"['martinscorsese', 'comedy', 'crime', 'drama', 'rupert', 'pupkin', 'passionate', 'yet', 'unsuccessful', 'comic', 'craves', 'nothing', 'spotlight', 'achieve', 'stalk', 'kidnaps', 'idol', 'take', 'spotlight']",7.8
Straight Outta Compton,f.garygray,"['fgarygray', 'biography', 'drama', 'history', 'rap', 'group', 'nwa', 'emerges', 'mean', 'street', 'compton', 'los', 'angeles', 'california', 'mid1980s', 'revolutionizes', 'hip', 'hop', 'culture', 'music', 'tale', 'life', 'hood']",7.8
Changeling,clinteastwood,"['clinteastwood', 'biography', 'crime', 'drama', 'griefstricken', 'mother', 'christine', 'collins', 'take', 'lapd', 'detriment', 'try', 'pas', 'obvious', 'impostor', 'missing', 'child']",7.8
Dawn of the Dead,georgea.romero,"['georgearomero', 'horror', 'thriller', 'escalating', 'zombie', 'epidemic', 'two', 'philadelphia', 'swat', 'team', 'member', 'traffic', 'reporter', 'tv', 'executive', 'girlfriend', 'seek', 'refuge', 'secluded', 'shopping', 'mall']",7.8
The Girl with the Dragon Tattoo,nielsardenoplev,"['nielsardenoplev', 'crime', 'drama', 'mystery', 'journalist', 'aided', 'young', 'female', 'hacker', 'search', 'killer', 'woman', 'dead', 'forty', 'year']",7.8
The Day of the Jackal,fredzinnemann,"['fredzinnemann', 'crime', 'drama', 'thriller', 'aftermath', 'france', 'allowing', 'algeria', 'independence', 'group', 'resentful', 'military', 'veteran', 'hire', 'professional', 'assassin', 'codenamed', 'jackal', 'kill', 'president', 'charles', 'de', 'gaulle']",7.8
Paddington 2,paulking,"['paulking', 'adventure', 'comedy', 'family', 'paddington', 'happily', 'settled', 'brown', 'family', 'popular', 'member', 'local', 'community', 'pick', 'series', 'odd', 'job', 'buy', 'perfect', 'present', 'aunt', 'lucy', '100th', 'birthday', 'gift', 'stolen']",7.8
Kiki's Delivery Service,hayaomiyazaki,"['hayaomiyazaki', 'animation', 'family', 'fantasy', 'young', 'witch', 'mandatory', 'year', 'independent', 'life', 'find', 'fitting', 'new', 'community', 'difficult', 'support', 'running', 'air', 'courier', 'service']",7.8
Hunt for the Wilderpeople,taikawaititi,"['taikawaititi', 'adventure', 'comedy', 'drama', 'national', 'manhunt', 'ordered', 'rebellious', 'kid', 'foster', 'uncle', 'go', 'missing', 'wild', 'new', 'zealand', 'bush']",7.8
The Remains of the Day,jamesivory,"['jamesivory', 'drama', 'romance', 'butler', 'sacrificed', 'body', 'soul', 'service', 'year', 'leading', 'world', 'war', 'ii', 'realizes', 'late', 'misguided', 'loyalty', 'lordly', 'employer']",7.8
The Conversation,francisfordcoppola,"['francisfordcoppola', 'drama', 'mystery', 'thriller', 'paranoid', 'secretive', 'surveillance', 'expert', 'crisis', 'conscience', 'suspect', 'couple', 'spying', 'murdered']",7.8
The Devils,kenrussell,"['kenrussell', 'biography', 'drama', 'history', '17thcentury', 'france', 'father', 'urbain', 'grandiers', 'protection', 'city', 'loudun', 'corrupt', 'cardinal', 'richelieu', 'undermined', 'sexually', 'repressed', 'nun', 'accusation', 'witchcraft']",7.8
Thirteen Lives,ronhoward,"['ronhoward', 'action', 'adventure', 'biography', 'rescue', 'mission', 'assembled', 'thailand', 'group', 'young', 'boy', 'soccer', 'coach', 'trapped', 'system', 'underground', 'cave', 'flooding']",7.8
Ed Wood,timburton,"['timburton', 'biography', 'comedy', 'drama', 'ambitious', 'troubled', 'movie', 'director', 'edward', 'wood', 'jr', 'try', 'best', 'fulfill', 'dream', 'despite', 'lack', 'talent']",7.8
Kramer vs. Kramer,robertbenton,"['robertbenton', 'drama', 'wife', 'leaf', 'workobsessed', 'manhattan', 'advertising', 'executive', 'forced', 'learn', 'longneglected', 'parenting', 'skill', 'heated', 'custody', 'battle', 'couple', 'young', 'son', 'deepens', 'wound', 'left', 'separation']",7.8
Glory,edwardzwick,"['edwardzwick', 'biography', 'drama', 'history', 'robert', 'gould', 'shaw', 'lead', 'u', 'civil', 'war', 'first', 'allblack', 'volunteer', 'company', 'fighting', 'prejudice', 'union', 'army', 'confederate']",7.8
Lilya 4-Ever,lukasmoodysson,"['lukasmoodysson', 'crime', 'drama', 'sixteenyearold', 'lilja', 'friend', 'young', 'boy', 'volodja', 'live', 'russia', 'fantasizing', 'better', 'life', 'one', 'day', 'lilja', 'fall', 'love', 'andrej', 'going', 'sweden', 'invite', 'lilja', 'come', 'along', 'start', 'new', 'life']",7.8
Once,johncarney,"['johncarney', 'drama', 'music', 'romance', 'modernday', 'musical', 'busker', 'immigrant', 'eventful', 'week', 'dublin', 'write', 'rehearse', 'record', 'song', 'tell', 'love', 'story']",7.8
My Fair Lady,georgecukor,"['georgecukor', 'drama', 'family', 'musical', '1910s', 'london', 'snobbish', 'phonetics', 'professor', 'henry', 'higgins', 'agrees', 'wager', 'make', 'crude', 'flower', 'girl', 'eliza', 'doolittle', 'presentable', 'high', 'society']",7.8
How to Train Your Dragon 2,deandeblois,"['deandeblois', 'animation', 'action', 'adventure', 'hiccup', 'toothless', 'discover', 'ice', 'cave', 'home', 'hundred', 'new', 'wild', 'dragon', 'mysterious', 'dragon', 'rider', 'two', 'friend', 'find', 'center', 'battle', 'protect', 'peace']",7.8
Great Expectations,davidlean,"['davidlean', 'adventure', 'drama', 'mystery', 'humble', 'orphan', 'boy', '1810s', 'kent', 'given', 'opportunity', 'go', 'london', 'become', 'gentleman', 'help', 'unknown', 'benefactor']",7.8
The Outlaw Josey Wales,clinteastwood,"['clinteastwood', 'western', 'missouri', 'farmer', 'josey', 'wale', 'join', 'confederate', 'guerrilla', 'unit', 'wind', 'run', 'union', 'soldier', 'murdered', 'family']",7.8
The Bride of Frankenstein,jameswhale,"['jameswhale', 'drama', 'horror', 'scifi', 'mary', 'shelley', 'reveals', 'main', 'character', 'novel', 'survived', 'dr', 'frankenstein', 'goaded', 'even', 'madder', 'scientist', 'build', 'monster', 'mate']",7.8
Cabaret,bobfosse,"['bobfosse', 'drama', 'music', 'musical', 'female', 'girlie', 'club', 'entertainer', 'weimar', 'republic', 'era', 'berlin', 'romance', 'two', 'men', 'nazi', 'party', 'rise', 'power', 'around']",7.8
Gaslight,georgecukor,"['georgecukor', 'crime', 'drama', 'mystery', 'ten', 'year', 'aunt', 'murdered', 'london', 'home', 'woman', 'return', 'italy', '1880s', 'resume', 'residence', 'new', 'husband', 'obsessive', 'interest', 'home', 'rise', 'secret', 'may', 'require', 'driving', 'wife', 'insane']",7.8
The Right Stuff,philipkaufman,"['philipkaufman', 'adventure', 'biography', 'drama', 'u', 'space', 'program', 'development', 'breaking', 'sound', 'barrier', 'selection', 'mercury', '7', 'astronaut', 'group', 'test', 'pilot', 'seatofthepants', 'approach', 'program', 'cautious', 'engineer', 'preferred']",7.8
Days of Heaven,terrencemalick,"['terrencemalick', 'drama', 'romance', 'hottempered', 'farm', 'laborer', 'convinces', 'woman', 'love', 'marry', 'rich', 'dying', 'bos', 'claim', 'fortune']",7.8
The Train,johnfrankenheimer arthurpenn,"['johnfrankenheimer', 'arthurpenn', 'action', 'thriller', 'war', '1944', 'german', 'colonel', 'load', 'train', 'french', 'art', 'treasure', 'send', 'germany', 'resistance', 'must', 'stop', 'without', 'damaging', 'cargo']",7.8
Gangubai Kathiawadi,sanjayleelabhansali,"['sanjayleelabhansali', 'biography', 'crime', 'drama', 'duped', 'sold', 'brothel', 'young', 'woman', 'fearlessly', 'reclaims', 'power', 'using', 'underworld', 'connection', 'preside', 'world', 'pawn']",7.8
All That Jazz,bobfosse,"['bobfosse', 'drama', 'music', 'musical', 'directorchoreographer', 'bob', 'fosse', 'tell', 'life', 'story', 'detail', 'sordid', 'career', 'joe', 'gideon', 'womanizing', 'drugusing', 'dancer']",7.8
Whisper of the Heart,yoshifumikondô,"['yoshifumikondô', 'animation', 'drama', 'family', 'love', 'story', 'girl', 'love', 'reading', 'book', 'boy', 'previously', 'checked', 'library', 'book', 'chooses']",7.8
Letters from Iwo Jima,clinteastwood,"['clinteastwood', 'action', 'adventure', 'drama', 'story', 'battle', 'iwo', 'jima', 'united', 'state', 'imperial', 'japan', 'world', 'war', 'ii', 'told', 'perspective', 'japanese', 'fought']",7.8
Hannah and Her Sisters,woodyallen,"['woodyallen', 'comedy', 'drama', 'two', 'thanksgiving', 'two', 'year', 'apart', 'hannahs', 'husband', 'fall', 'love', 'sister', 'lee', 'hypochondriac', 'exhusband', 'rekindles', 'relationship', 'sister', 'holly']",7.8
All About My Mother,pedroalmodóvar,"['pedroalmodóvar', 'comedy', 'drama', 'romance', 'pedro', 'almodovars', 'oscarwinning', 'comedy', 'best', 'foreign', 'film', '1999', 'bereaved', 'mother', 'overwrought', 'actress', 'jealous', 'lover', 'pregnant', 'nun']",7.8
The Killing Fields,rolandjoffé,"['rolandjoffé', 'biography', 'drama', 'history', 'journalist', 'trapped', 'cambodia', 'tyrant', 'pol', 'pot', 'bloody', 'year', 'zero', 'cleansing', 'campaign', 'claimed', 'life', 'two', 'million', 'undesirable', 'civilian']",7.8
